"id","firstName","middleName","lastName","googleUserId","providerId","username","email","password","isActive","isArchived","createdAt","updatedAt","phone","companyName","country","isPhoneVerified","isEmailVerified"
"35ea1813-3e85-46b2-9653-4887a9e245e0",Warren,,McLaughlin,AjVKXjx3y8SoeGKiU1zFMBcc4Bz1,email,Katlyn.Gutkowski@gmail.com,Katlyn.Gutkowski@gmail.com,"$argon2i$v=19$m=4096,t=3,p=1$++O341dOp+tCi4zFPMAmhA$62By9zCrYuTMpmIyMmAarAE7+V1PKUOUE0wPNXYuqn8",true,false,"2022-05-25 20:10:46.064937+05:30","2022-05-25 20:10:46.064937+05:30",,,US,false,false
"773c521b-f7c1-4f88-a1ef-e55378b63134",Frederique,,Gislason,"9mB7pxIHUXNnTt1vtHTrr8AYX6J3",email,Kaitlin_Mitchell@hotmail.com,Kaitlin_Mitchell@hotmail.com,"$argon2i$v=19$m=4096,t=3,p=1$PN9oy4y72RUlwtauVQxzsQ$HSaZM3f1OGDaQCsVReajXTdHw+ZRgY8jqiMiV3O0pMs",true,false,"2022-05-25 20:10:46.064937+05:30","2022-05-25 20:10:46.064937+05:30",,,US,false,false
b7aa2add-5863-41ed-a72c-24e93ee3dc7e,Rosendo,,Bogisich,cWbCNWKswNRcXgQQ0LNIjxQ9KjO2,email,Porter38@gmail.com,Porter38@gmail.com,"$argon2i$v=19$m=4096,t=3,p=1$zvvsiM2XZ9O9jrYXTK6tng$mzOrdo1RJ0cEy4pWfPTGOjWyMVU4daMWp6XlOx/+hz4",true,false,"2022-05-25 20:10:46.064937+05:30","2022-05-25 20:10:46.064937+05:30",,,US,false,false
"61d0d0e3-acc1-4c71-9758-173897808952",Cordelia,,McDermott,Jilbed0C0SbvAaap4DFs34A2ERB2,email,Neva40@yahoo.com,Neva40@yahoo.com,"$argon2i$v=19$m=4096,t=3,p=1$l8SSapvj0AvTGDXMKbiSDg$hqKu/ZKPsMNxtNaW3SZzot81gpDardE1ThKHZDnFDaw",true,false,"2022-05-25 20:10:46.064937+05:30","2022-05-25 20:10:46.064937+05:30",,,US,false,false
"43f40982-2d6e-4a6d-a6a8-0f3f6fc7c9c3",Caleb,,Hoppe,"9fVbxC6DYBeNP4kKNtm6LYpQWVp2",email,Scarlett45@hotmail.com,Scarlett45@hotmail.com,"$argon2i$v=19$m=4096,t=3,p=1$4JxSFAKJVysklTTiVs4hhg$o+VjXRLR1SCgXXhocgnh3L+zD8HIDTCiNwun978SEHo",true,false,"2022-05-25 20:10:46.064937+05:30","2022-05-25 20:10:46.064937+05:30",,,US,false,false
f961afef-a58b-421f-a38c-b2cbe49e70a7,Ocie,,Haley,"6rNRZLrQmzeD9Fia0iX9m9MUUfu1",email,Dannie.Weber84@yahoo.com,Dannie.Weber84@yahoo.com,"$argon2i$v=19$m=4096,t=3,p=1$hPT0yNDH7L9o7KtP57Xk0A$345zAjKuQNJXy0JeeKl3C667wxIMJDnuS2xV/DWpBDk",true,false,"2022-05-25 20:10:46.064937+05:30","2022-05-25 20:10:46.064937+05:30",,,US,false,false
"9a19d67f-89c4-4941-a104-7ac1dc84b2c2",Alisha,,Douglas,ourKiI32D2W67Dw8xMjIlXg71RE2,email,Keith.Buckridge@yahoo.com,Keith.Buckridge@yahoo.com,"$argon2i$v=19$m=4096,t=3,p=1$16VTsvCQv/xhnUfkuBAAUQ$1b5I3ynKd2DJeDnIBTRjdnpxlrIdk/mw7C/KPTHQQqA",true,false,"2022-05-25 20:10:46.064937+05:30","2022-05-25 20:10:46.064937+05:30",,,US,false,false
"3ef3908d-21ca-4938-a84a-2235e1712a1f",Carissa,,Kerluke,"7G22CBedw2fYxokisXztbXte8uE2",email,Annabell78@yahoo.com,Annabell78@yahoo.com,"$argon2i$v=19$m=4096,t=3,p=1$Ja17rkCPWi+B3s61xmNowQ$uqH8b7xphtnGD8Nm/iyFCIgDI0U9x+zoffKq+wzX5FA",true,false,"2022-05-25 20:10:46.064937+05:30","2022-05-25 20:10:46.064937+05:30",,,US,false,false
"9ff82b8d-9b78-4be5-a6da-7e90f75035a2",Minnie,,Torp,lioNJxCV5gdBvJ2xb3G0xOqPtA32,email,Jamir_Schmeler@yahoo.com,Jamir_Schmeler@yahoo.com,"$argon2i$v=19$m=4096,t=3,p=1$GjLB/U9PgwgCXuWWkURRDQ$mR8ylARy/zfZkoaW6aIPbo7ECyLldkwuvdLlwVgcbw8",true,false,"2022-05-25 20:10:46.064937+05:30","2022-05-25 20:10:46.064937+05:30",,,US,false,false
"09a9faea-1729-401a-8ba2-c071a1471982",Meaghan,,MacGyver,ZpRmiOVacidvHiRU4cmF3kJsBvf1,email,Glennie94@gmail.com,Glennie94@gmail.com,"$argon2i$v=19$m=4096,t=3,p=1$wc8BxvzeuMQW67YPQd00VQ$n+wWxE2xj8w3WkvYFxV5AotO3LmU2xJj0VYe73VyTiY",true,false,"2022-05-25 20:10:46.064937+05:30","2022-05-25 20:10:46.064937+05:30",,,US,false,false
"3118df5f-1d5a-4a2a-a7d7-79514fba267f",Haven,,Torp,HkDkwQVegsUoqKdxvkLZPBWV7pm2,email,Ronaldo63@gmail.com,Ronaldo63@gmail.com,"$argon2i$v=19$m=4096,t=3,p=1$6EZ7Z9GbnwGKfqrFcVIFdg$xNrKgvakNKY0ruJOPm9uf+80NMWId6+BX7dlbdunoeU",true,false,"2022-05-25 22:52:22.007989+05:30","2022-05-25 22:52:22.007989+05:30",,,US,false,false
cb2fbba4-395d-476f-bab3-bb98ae53eb5b,Cooper,,Graham,zmE8fZ8XBEX9KrkZeCRzV5rtVDn2,email,Ubaldo46@gmail.com,Ubaldo46@gmail.com,"$argon2i$v=19$m=4096,t=3,p=1$2hP069Ai1KCG97nzbjNybg$2OCZGuC5Zj5iFJocDyEZ8WU/DPoss3knXqxkoer/IwY",true,false,"2022-05-25 22:52:22.007989+05:30","2022-05-25 22:52:22.007989+05:30",,,US,false,false
"47aa8ab2-d700-4127-bba6-93e3639e62ca",Lucinda,,Lind,NitnmzDcWeYRuBiv1wvtv8dQzYb2,email,Amie.Yost@gmail.com,Amie.Yost@gmail.com,"$argon2i$v=19$m=4096,t=3,p=1$25dlQnd7F0wy5oXJ0BzDvQ$+IcByG4srWgEcEcKT8BcWTR49ADpABSW2LlXd+vou08",true,false,"2022-05-25 22:52:22.007989+05:30","2022-05-25 22:52:22.007989+05:30",,,US,false,false
df31b62b-d5cd-4124-bc9f-10d888bc8a75,Axel,,Tillman,"5l1no83q9ne3uMoyEwulhld724g2",email,Carli55@yahoo.com,Carli55@yahoo.com,"$argon2i$v=19$m=4096,t=3,p=1$f/e1YRAqfeGrCksrlxrviQ$tHCHj3sqjzi9BoaYDE1ZqNmbngSuPY8yT2tHW1ksVRc",true,false,"2022-05-25 22:52:22.007989+05:30","2022-05-25 22:52:22.007989+05:30",,,US,false,false
"8680d339-ae14-496e-b37f-275c5c52e0c6",Allen,,Douglas,MPNI0EzXgwMP5gE3gKyiTm5jvh42,email,Graciela.Frami84@hotmail.com,Graciela.Frami84@hotmail.com,"$argon2i$v=19$m=4096,t=3,p=1$FFEKxsNs8OITerEcRg9A0A$lRnObDwJ/buglc5yrFrKz4P6IQbD0ZiKg8kxWcCXQig",true,false,"2022-05-25 22:52:22.007989+05:30","2022-05-25 22:52:22.007989+05:30",,,US,false,false
c47d05a3-35de-4c46-8aca-baaa715a6002,Mose,,Effertz,VRcWpZbDLlgo4kbM3RgeNqvROQl2,email,Ed21@hotmail.com,Ed21@hotmail.com,"$argon2i$v=19$m=4096,t=3,p=1$T5sAacJs3ki2orlDXsHqBQ$aIGeMEwHP+Kf9IzVoUOsw4+xfWlALci4tHC9e54kTsY",true,false,"2022-05-25 22:52:22.007989+05:30","2022-05-25 22:52:22.007989+05:30",,,US,false,false
"21155edf-e4e7-4429-9f68-4be1b48a23a2",Tyreek,,Koch,"0A5XnCVAMiOS8QkpwAsrngFxgPV2",email,Joana.Rodriguez56@hotmail.com,Joana.Rodriguez56@hotmail.com,"$argon2i$v=19$m=4096,t=3,p=1$ohnrrUzBUW9QuypqKO5J+g$Fbp+qWuR2axDxne330js2gHww/Dgm13TQarikupAZQk",true,false,"2022-05-25 22:52:22.007989+05:30","2022-05-25 22:52:22.007989+05:30",,,US,false,false
c2ec59ea-16ae-4326-8b28-c829aaf3b057,Tanya,,Purdy,mrTGk5ey4uU0IFwwzJTNxses7gE2,email,Crystel_Sipes17@hotmail.com,Crystel_Sipes17@hotmail.com,"$argon2i$v=19$m=4096,t=3,p=1$IdwSrC+BiNauE7eRpOY6vQ$obHbbDWjHLu4xkq7Ri7Dd806d+GOGkKuUjDtq2x0gz8",true,false,"2022-05-25 22:52:22.007989+05:30","2022-05-25 22:52:22.007989+05:30",,,US,false,false
"24269097-0006-4381-9732-5a392a774253",Helena,,Littel,K4eolzBOwoTzp47s1W2gVhUGHzI3,email,Delfina_Ratke@yahoo.com,Delfina_Ratke@yahoo.com,"$argon2i$v=19$m=4096,t=3,p=1$4nOgaMZ/jTupJTCZWi3rmQ$t5K4Nz68KgA8KkVvWEqJl3w7y1INJ1gfI9Cb69A3tJo",true,false,"2022-05-25 20:09:54.265484+05:30","2022-05-25 20:09:54.265484+05:30",,Draft Kings/Caesar,US,false,false
"5821ed4f-c7e8-4c36-9525-86e1abc96b97",Hipolito,,Dietrich,CCK3YeV5vNY1RD80MyQbXvmGSS53,email,Sierra.Kozey92@gmail.com,Sierra.Kozey92@gmail.com,"$argon2i$v=19$m=4096,t=3,p=1$ZnIBLi/Tm34TclykkOHm/g$30UlBYHLHxxA6Z+cEOEi22EYqDa+3qxe/7BYlm6PSbY",true,false,"2022-05-25 22:52:59.893388+05:30","2022-05-25 22:52:59.893388+05:30",,,US,false,false
cee45ca9-f55a-4644-8f1b-0946c69bec51,Adrian,,Leannon,fxSdvZuQ4aZ1iyQ7NgzGftoUx853,email,Colt.Friesen@gmail.com,Colt.Friesen@gmail.com,"$argon2i$v=19$m=4096,t=3,p=1$aZtm6G7vNlXUtK1F70DEVw$hmf1wpjM4iSmpEyi9taaE0aebnWdrupLQbbqF7JirGc",true,false,"2022-05-25 22:52:59.893388+05:30","2022-05-25 22:52:59.893388+05:30",,,US,false,false
"6c669dbe-3652-4d3e-a5e7-8994eab34fae",Sandy,,Leannon,mnja1b2HvhUBJpWQAaiA9kwzbqr2,email,Alan35@yahoo.com,Alan35@yahoo.com,"$argon2i$v=19$m=4096,t=3,p=1$Sw4Hn8bxu9rEhhviqAdIAQ$JBfXaNS32PCXsVQN/cBhqgxF4kNHgMF79WE227PdvLo",true,false,"2022-05-25 22:52:59.893388+05:30","2022-05-25 22:52:59.893388+05:30",,,US,false,false
c8c927d6-2e23-4769-8110-dd12b560358a,Cory,,Goldner,whGOwFfU1AcEfw5Ly5p39nhvuNJ3,email,Kolby63@hotmail.com,Kolby63@hotmail.com,"$argon2i$v=19$m=4096,t=3,p=1$6Rk76wCmahhGVtrN5g5khQ$K5rgjMeP8OTw1hUkpMgIWQFdpfrkAKtI0tbcr1V0EYI",true,false,"2022-05-25 22:52:59.893388+05:30","2022-05-25 22:52:59.893388+05:30",,,US,false,false
"2d6fb578-eb6f-4d3f-8b1f-6d047f84b36b",Emelie,,Labadie,G0942V8Rs7ZIRdWkv4T7sUaumEW2,email,Deron.Heller77@gmail.com,Deron.Heller77@gmail.com,"$argon2i$v=19$m=4096,t=3,p=1$HWUchn08nd1n359hC8eNNw$om2FCABJIgzjZTvSKDzQm7abrDtVmWuqTZPfYPvBes4",true,false,"2022-05-25 22:52:59.893388+05:30","2022-05-25 22:52:59.893388+05:30",,,US,false,false
"757060e6-5aa1-4874-95c2-cbc057f6d393",Sadye,,Lang,JwM2ry9o3RQbzgmwMb0FPBgSfYt2,email,Roel8@gmail.com,Roel8@gmail.com,"$argon2i$v=19$m=4096,t=3,p=1$1ebCI29nTB9i8HmEx2bRrQ$MX9iDSD2bq4RUt9XN+MOSz8g1UPlgMLSoECYpfu1Xas",true,false,"2022-05-25 22:52:59.893388+05:30","2022-05-25 22:52:59.893388+05:30",,,US,false,false
bf282142-181e-4e58-9147-19b13a612790,Mohammed,,Raynor,pFPFC78QEeOmFsKfxWcYy54zNI92,email,Aleen.Lueilwitz17@hotmail.com,Aleen.Lueilwitz17@hotmail.com,"$argon2i$v=19$m=4096,t=3,p=1$2aVWYVnF4igHfNmeHDZFag$tyairfZNxN5ZZvUuPZ5yQ7ppfwy1u6udyAeJ4+tn4Fk",true,false,"2022-05-25 22:52:59.893388+05:30","2022-05-25 22:52:59.893388+05:30",,,US,false,false
"84d3b185-1930-49ca-995c-75c08acc72cc",Zane,,Davis,FaGDEhnbYDPmC4USa0QJ9aL8w012,email,Kirk.Reichert0@hotmail.com,Kirk.Reichert0@hotmail.com,"$argon2i$v=19$m=4096,t=3,p=1$fJPmWnAlfPuqJL/IRxQO/Q$+JIjNUZpja5FTYXuSmkd7sGg04KCXiIlWhU8jAJRexY",true,false,"2022-05-25 22:52:59.893388+05:30","2022-05-25 22:52:59.893388+05:30",,,US,false,false
c98dfd72-f708-4ae3-b095-991857a9e982,Louie,,Nitzsche,tIFiInExhNSBPDLMk3U4mzTQXCa2,email,Kristopher_Gusikowski@hotmail.com,Kristopher_Gusikowski@hotmail.com,"$argon2i$v=19$m=4096,t=3,p=1$Kk62DRT/4O9nn9rgmMTsNQ$ZYQSUUvOzLS0LocWjiYXcMtgDipsgVk0ayGXKv9Jaiw",true,false,"2022-05-25 22:52:59.893388+05:30","2022-05-25 22:52:59.893388+05:30",,,US,false,false
"3fb3045a-9f84-4f27-808f-2113902646c4",Wendell,,Miller,Kj8JwsX4hIhE2AnONUPsfcCCL9B3,email,Cassandra18@hotmail.com,Cassandra18@hotmail.com,"$argon2i$v=19$m=4096,t=3,p=1$TDyDXEZI3Gkebt6zTLWA2Q$iE3jo+VKFcKRdPosELAVY/nvt11ZWI3keaV5G91Z+rY",true,false,"2022-05-25 22:52:59.893388+05:30","2022-05-25 22:52:59.893388+05:30",,,US,false,false
"26e63ba1-fde4-40ea-a988-2e678704e773",US,,Integrity,ZWkC4RO9Qieee0OAg9yDwa0rHqM2,email,Shaun_Leannon96@hotmail.com,Shaun_Leannon96@hotmail.com,"$argon2i$v=19$m=4096,t=3,p=1$h3AGUiGDl5AYsH3hUHa7bw$ztT2xWhDuRPROj4Po5KgFnvgDbsVxWsWX9wJn1Fvh4k",true,false,"2022-05-25 20:09:54.265484+05:30","2022-05-25 20:09:54.265484+05:30",,US Integrity,US,false,false
"07010c43-2159-4160-b0e8-9cd391b2543c",Test,,User,ijLtkd3Dkthk3LZPupjRZzzpF9b2,email,testUser@zeroFlucs.com,testUser@zeroFlucs.com,"$argon2id$v=19$m=65536,t=3,p=4$KNiXgCBgcoCT3TSDumOiAA$xokCuGCe8yCThmUWrHV+RWVoBoODtO3Pz6cCPWwZFPM",true,false,"2023-01-12 12:39:49.280789+05:30","2023-01-12 12:39:49.280789+05:30",,,US,false,false
"5ca5769f-bc03-47bb-9eac-6456a8187ff8",Mark,,Camilleri,"0jQYfShHYzO5hFjawdsBoKJK4um1",email,mark.camilleri@usintegrity.com,mark.camilleri@usintegrity.com,"$argon2id$v=19$m=65536,t=3,p=4$wJu0xIm8mwWxCcKRCZoZkg$6cAY0cIjhyc+SCU+UtPQeNH6JpcWjPhrvnLIOXEjUDw",true,false,"2023-01-12 12:39:49.280789+05:30","2023-01-12 12:39:49.280789+05:30",+918830669189,,US,false,false
de04f066-ef09-459e-a3fd-4ea855594486,Jared,,Breitenberg,bF63uBqdTtaLoQxHa3cdqEVXhza2,email,client@gmail.com,client@gmail.com,"$argon2i$v=19$m=4096,t=3,p=1$i8rvG0z7IVe2NUSIr+a9bQ$V5md/eOC8OSdY8Jh4bSQ50QfEtrOFnM+ipPV2TXqPRw",true,false,"2022-05-08 19:12:57.58161+05:30","2022-05-08 19:12:57.58161+05:30",+15163819742,,US,false,false
"323724d5-af43-4755-a883-7f2d5509948a",Terrence,,Christiansen,z7YPW6sQ0uMlR9KfjyfknbyWFYE2,email,Lily_Rath75@yahoo.com,Lily_Rath75@yahoo.com,"$argon2i$v=19$m=4096,t=3,p=1$e/JCsG+6RHELaLl1X88iiQ$lMXx70256Lx4rfgltfKAoqWW4dg5P6Xip7aEZ1gajlY",true,false,"2022-05-25 22:52:22.007989+05:30","2022-05-25 22:52:22.007989+05:30",,Caesar,US,false,false
"62638b35-e6f3-470e-83b1-52f1c4fc17eb",Elnora,,Hand,Pivh6SbAUtgU8uZK2ktcjRGE5d22,email,Dana84@yahoo.com,Dana84@yahoo.com,"$argon2i$v=19$m=4096,t=3,p=1$8gTwr7G0niUXUDpl3CVGZQ$2xtxwcCHmzvObuohhHYrgOxAuweWuhY+O1oJHt49NG8",true,false,"2022-05-25 22:52:22.007989+05:30","2022-05-25 22:52:22.007989+05:30",,Draft Kings,US,false,false
"76c898bc-de07-4b7b-be11-27abc3fc07d4",Verdie,,Hirthe,"80lGoByrBzScgId4qDl5qxyJeBn1",email,Jamel_Sauer92@gmail.com,Jamel_Sauer92@gmail.com,"$argon2i$v=19$m=4096,t=3,p=1$BgnrvS9GquOaiLbp2OhuVA$uFmc8EBAM+E/l2/lniOw7E6/RL4b2Ds3wQX3H682M/w",true,false,"2022-05-18 00:23:54.388038+05:30","2022-05-18 00:23:54.388038+05:30",,,US,false,false
